Timestamp,Semana,,PT1antes,PT1,PT2antes,PT2,AdicionalEmbalse,Estacionalidad,Derechos sobrantes,Acueducto Laguna Negra,Acueducto El Yeso,Extraccion Laguna Negra,Filtraciones,Threshold,O1,O2,O3,O4,O5,O6,Invierno/Verano
02-04-1990,24,23,8.720005044,14.47000504,0.409280179,0.634770375,1,0.85,0.22768828,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
03-04-1990,25,23,8.80515156,14.55515156,0.36629765,0.591787846,1,0.859,0.226007089,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
04-04-1990,26,23,8.910332552,14.66033255,0.607162009,0.832652205,1,0.865,0.21748781,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
05-04-1990,27,23,9.02553078,14.77553078,0.654199493,0.879689689,1,0.853,0.21719657,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
06-04-1990,28,23,9.160763483,14.91076348,0.595537803,0.821027999,1,0.833,0.219666349,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
07-04-1990,29,23,9.311022043,15.06102204,0.547418998,0.772909194,1,0.843,0.223031018,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
08-04-1990,30,23,9.476306458,15.22630646,0.471996825,0.697487021,1,0.895,0.227003022,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
09-04-1990,31,23,9.661625347,15.41162535,0.452533038,0.678023234,1,0.86,0.228786418,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
10-04-1990,32,23,9.861970092,15.61197009,0.532550827,0.758041023,1,0.885,0.227843828,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
11-04-1990,33,23,10.07734069,15.82734069,0.692045745,0.917535941,1,0.942,0.227504455,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
12-04-1990,34,23,10.31775439,16.06775439,0.701777638,0.927267834,0,0.94,0.229315216,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
13-04-1990,35,23,10.57319394,16.32319394,0.817479036,1.042969232,0,0.951,0.229618528,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
14-04-1990,36,23,10.84866796,16.59866796,0.910743014,1.13623321,0,0.944,0.228791376,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
15-04-1990,37,23,11.14417646,16.89417646,1.003196,1.228686196,0,0.916,0.228288777,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
16-04-1990,38,23,11.45971944,17.20971944,0.964268427,1.189758623,0,0.925,0.228659781,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
17-04-1990,39,23,13.50824446,19.25824446,0.941831006,1.167321202,0,0.933,0.229492263,1.3824,2.7648,0.359424,0.3456,69.12,0,1,1,0,0,1,0
18-04-1990,40,23,11.31947812,17.06947812,0.769630561,0.995120757,0,0.953,0.230732228,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
19-04-1990,41,23,11.19426265,16.94426265,0.784498731,1.009988927,0,0.969,0.230842531,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
20-04-1990,42,23,11.06904718,16.81904718,0.79774492,1.023235116,0,1.016,0.229306496,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
21-04-1990,43,23,10.9388231,16.6888231,0.736379926,0.961870122,0,0.974,0.229246013,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
22-04-1990,44,23,10.80859901,16.55859901,0.70312929,0.928619486,0,0.991,0.227051038,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
23-04-1990,45,23,10.67837493,16.42837493,0.487135325,0.712625521,0,1.029,0.230436024,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
24-04-1990,46,23,10.54314223,16.29314223,0.400629607,0.626119803,0,1.018,0.231415889,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
25-04-1990,47,23,10.41291814,16.16291814,0.35142948,0.576919676,0,0.986,0.231802179,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
26-04-1990,48,23,10.28269406,16.03269406,0.427662644,0.65315284,0,0.946,0.230097852,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
27-04-1990,49,23,10.15246997,15.90246997,0.411983483,0.637473679,0,0.855,0.228790863,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
28-04-1990,50,23,10.02224589,15.77224589,0.465779226,0.691269422,0,0.85,0.227059317,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
29-04-1990,51,23,9.892021804,15.6420218,0.440368171,0.665858367,0,0.851,0.227345957,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
30-04-1990,52,24,9.892021804,15.8920218,0.632032403,0.867326521,0,0.827,0.221541259,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
01-05-1990,1,24,9.646599491,15.64659949,0.832617537,1.067911655,0,0.832,0.224701814,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
02-05-1990,2,24,9.531401262,15.53140126,0.861002226,1.096296344,0,0.811,0.222189245,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
03-05-1990,3,24,9.416203034,15.41620303,0.886953941,1.122248059,0,0.786,0.222419983,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
04-05-1990,4,24,9.306013424,15.30601342,0.833428528,1.068722646,0,0.788,0.219666814,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
05-05-1990,5,24,9.195823814,15.19582381,0.671770967,0.907065085,0,0.752,0.225235352,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
06-05-1990,6,24,9.095651441,15.09565144,0.539849747,0.775143865,0,0.773,0.226364941,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
07-05-1990,7,24,9.000487687,15.00048769,0.17598507,0.411279188,0,0.717,0.231886352,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
08-05-1990,8,24,8.91534117,14.91534117,0.077314486,0.312608604,0,0.736,0.233935734,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
09-05-1990,9,24,8.830194654,14.83019465,0.110294791,0.345588909,0,0.742,0.233338649,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
10-05-1990,10,24,8.755065374,14.75506537,0.25600286,0.491296978,1,0.822,0.231909567,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
11-05-1990,11,24,8.689953332,14.68995333,0.304391996,0.539686114,1,0.79,0.230528527,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
12-05-1990,12,24,8.629849908,14.62984991,0.360891043,0.596185161,1,0.805,0.231143557,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
13-05-1990,13,24,8.579763722,14.57976372,0.158413596,0.393707714,1,0.862,0.232821694,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
14-05-1990,14,24,8.539694773,14.53969477,0.089749683,0.325043801,1,0.81,0.234164612,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
15-05-1990,15,24,8.504634442,14.50463444,0.101644219,0.336938337,1,0.816,0.23387432,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
16-05-1990,16,24,8.484599968,14.48459997,0.473889137,0.709183255,1,0.81,0.226091734,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
17-05-1990,17,24,8.469574112,14.46957411,0.239242377,0.474536495,1,0.835,0.230475508,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
18-05-1990,18,24,8.469574112,14.46957411,0.236809403,0.472103521,1,0.822,0.230711639,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
19-05-1990,19,24,8.479591349,14.47959135,0.26384244,0.499136558,1,0.831,0.22982996,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
20-05-1990,20,24,8.504634442,14.50463444,0.270330369,0.505624487,1,0.874,0.229927734,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
21-05-1990,21,24,8.534686154,14.53468615,0.379273508,0.614567626,1,0.833,0.227085305,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
22-05-1990,22,24,8.58477234,14.58477234,0.442801145,0.678095263,1,0.906,0.226876795,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
23-05-1990,23,24,8.644875764,14.64487576,0.390086723,0.625380841,1,0.889,0.22837873,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
24-05-1990,24,24,8.720005044,14.72000504,0.409280179,0.644574297,1,0.85,0.227755116,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
25-05-1990,25,24,8.80515156,14.80515156,0.36629765,0.601591768,1,0.859,0.228788044,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
26-05-1990,26,24,8.910332552,14.91033255,0.607162009,0.842456127,1,0.865,0.2252869,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
27-05-1990,27,24,9.02553078,15.02553078,0.654199493,0.889493611,1,0.853,0.226761606,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
28-05-1990,28,24,9.160763483,15.16076348,0.595537803,0.830831921,1,0.833,0.226701853,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
29-05-1990,29,24,9.311022043,15.31102204,0.547418998,0.782713116,1,0.843,0.228454506,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
30-05-1990,30,24,9.476306458,15.47630646,0.471996825,0.707290943,1,0.895,0.230205812,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
31-05-1990,31,24,9.661625347,15.66162535,0.452533038,0.687827156,1,0.86,0.230997772,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
01-06-1990,32,24,9.861970092,15.86197009,0.532550827,0.767844945,1,0.885,0.230781436,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
02-06-1990,33,24,10.07734069,16.07734069,0.692045745,0.927339863,1,0.942,0.230162073,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
03-06-1990,34,24,10.31775439,16.31775439,0.701777638,0.937071756,0,0.94,0.231503348,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
04-06-1990,35,24,10.57319394,16.57319394,0.817479036,1.052773154,0,0.951,0.231382679,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
05-06-1990,36,24,10.84866796,16.84866796,0.910743014,1.146037132,0,0.944,0.231030845,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
06-06-1990,37,24,11.14417646,17.14417646,1.003196,1.238490118,0,0.916,0.230854426,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
07-06-1990,38,24,11.45971944,17.45971944,0.964268427,1.199562545,0,0.925,0.230774049,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,0
08-06-1990,39,24,13.50824446,19.50824446,0.941831006,1.177125124,0,0.933,0.231098063,1.3824,2.7648,0.359424,0.3456,69.12,0,1,1,0,0,1,0
09-06-1990,40,24,11.31947812,17.31947812,0.769630561,1.004924679,0,0.953,0.231621112,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
10-06-1990,41,24,11.19426265,17.19426265,0.784498731,1.019792849,0,0.969,0.231149644,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
11-06-1990,42,24,11.06904718,17.06904718,0.79774492,1.033039038,0,1.016,0.231241714,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
12-06-1990,43,24,10.9388231,16.9388231,0.736379926,0.971674044,0,0.974,0.230179416,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
13-06-1990,44,24,10.80859901,16.80859901,0.70312929,0.938423408,0,0.991,0.228464495,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
14-06-1990,45,24,10.67837493,16.67837493,0.487135325,0.722429443,0,1.029,0.232328078,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
15-06-1990,46,24,10.54314223,16.54314223,0.400629607,0.635923725,0,1.018,0.232891051,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
16-06-1990,47,24,10.41291814,16.41291814,0.35142948,0.586723598,0,0.986,0.233238373,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
17-06-1990,48,24,10.28269406,16.28269406,0.427662644,0.662956762,0,0.946,0.232654114,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
18-06-1990,49,24,10.15246997,16.15246997,0.411983483,0.647277601,0,0.855,0.23118485,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
19-06-1990,50,24,10.02224589,16.02224589,0.465779226,0.701073344,0,0.85,0.230015948,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
20-06-1990,51,24,9.892021804,15.8920218,0.440368171,0.675662289,0,0.851,0.229976402,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
21-06-1990,52,25,9.892021804,16.1420218,0.632032403,0.877130442,0,0.827,0.22643224,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
22-06-1990,1,25,9.646599491,15.89659949,0.832617537,1.077715576,0,0.832,0.222940163,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
23-06-1990,2,25,9.531401262,15.78140126,0.861002226,1.106100265,0,0.811,0.220847576,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
24-06-1990,3,25,9.416203034,15.66620303,0.886953941,1.13205198,0,0.786,0.220388476,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
25-06-1990,4,25,9.306013424,15.55601342,0.833428528,1.078526567,0,0.788,0.221079056,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
26-06-1990,5,25,9.195823814,15.44582381,0.671770967,0.916869006,0,0.752,0.226683714,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
27-06-1990,6,25,9.095651441,15.34565144,0.539849747,0.784947786,0,0.773,0.22392818,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
28-06-1990,7,25,9.000487687,15.25048769,0.17598507,0.421083109,0,0.717,0.231694482,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
29-06-1990,8,25,8.91534117,15.16534117,0.077314486,0.322412525,0,0.736,0.234241604,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
30-06-1990,9,25,8.830194654,15.08019465,0.110294791,0.35539283,0,0.742,0.234369439,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
01-07-1990,10,25,8.755065374,15.00506537,0.25600286,0.501100899,1,0.822,0.230999219,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
02-07-1990,11,25,8.689953332,14.93995333,0.304391996,0.549490035,1,0.79,0.231489217,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
03-07-1990,12,25,8.629849908,14.87984991,0.360891043,0.605989082,1,0.805,0.233713621,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
04-07-1990,13,25,8.579763722,14.82976372,0.158413596,0.403511635,1,0.862,0.233996445,1.2096,2.4192,0.314496,0.3024,60.48,0,1,1,0,0,1,1
05-07-1990,14,25,8.539694773,14.78969477,0.089749683,0.334847722,1,0.81,0.234930381,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
06-07-1990,15,25,8.504634442,14.75463444,0.101644219,0.346742258,1,0.816,0.233970274,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
07-07-1990,16,25,8.484599968,14.73459997,0.473889137,0.718987176,1,0.81,0.22628691,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
08-07-1990,17,25,8.469574112,14.71957411,0.239242377,0.484340416,1,0.835,0.231158691,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
09-07-1990,18,25,8.469574112,14.71957411,0.236809403,0.481907442,1,0.822,0.230930961,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
10-07-1990,19,25,8.479591349,14.72959135,0.26384244,0.508940479,1,0.831,0.232867721,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
11-07-1990,20,25,8.504634442,14.75463444,0.270330369,0.515428408,1,0.874,0.231537747,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
12-07-1990,21,25,8.534686154,14.78468615,0.379273508,0.624371547,1,0.833,0.229629336,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
13-07-1990,22,25,8.58477234,14.83477234,0.442801145,0.687899184,1,0.906,0.229112575,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
14-07-1990,23,25,8.644875764,14.89487576,0.390086723,0.635184762,1,0.889,0.229997776,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
15-07-1990,24,25,8.720005044,14.97000504,0.409280179,0.654378218,1,0.85,0.228685148,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
16-07-1990,25,25,8.80515156,15.05515156,0.36629765,0.611395689,1,0.859,0.229770179,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
17-07-1990,26,25,8.910332552,15.16033255,0.607162009,0.852260048,1,0.865,0.226559685,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
18-07-1990,27,25,9.02553078,15.27553078,0.654199493,0.899297532,1,0.853,0.226384985,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
19-07-1990,28,25,9.160763483,15.41076348,0.595537803,0.840635842,1,0.833,0.228831991,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
20-07-1990,29,25,9.311022043,15.56102204,0.547418998,0.792517037,1,0.843,0.230143777,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
21-07-1990,30,25,9.476306458,15.72630646,0.471996825,0.717094864,1,0.895,0.231439463,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
22-07-1990,31,25,9.661625347,15.91162535,0.452533038,0.697631077,1,0.86,0.232127656,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
23-07-1990,32,25,9.861970092,16.11197009,0.532550827,0.777648866,1,0.885,0.232679072,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
24-07-1990,33,25,10.07734069,16.32734069,0.692045745,0.937143784,1,0.942,0.233172437,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
25-07-1990,34,25,10.31775439,16.56775439,0.701777638,0.946875677,0,0.94,0.233710676,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
26-07-1990,35,25,10.57319394,16.82319394,0.817479036,1.062577075,0,0.951,0.233810003,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
27-07-1990,36,25,10.84866796,17.09866796,0.910743014,1.155841053,0,0.944,0.233201162,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
28-07-1990,37,25,11.14417646,17.39417646,1.003196,1.248294039,0,0.916,0.233344312,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
29-07-1990,38,25,11.45971944,17.70971944,0.964268427,1.209366466,0,0.925,0.233786281,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
30-07-1990,39,25,13.50824446,19.75824446,0.941831006,1.186929045,0,0.933,0.234173148,1.3824,2.7648,0.359424,0.3456,69.12,0,1,0,1,0,1,0
31-07-1990,40,25,11.31947812,17.56947812,0.769630561,1.0147286,0,0.953,0.234353909,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
01-08-1990,41,25,11.19426265,17.44426265,0.784498731,1.02959677,0,0.969,0.234188378,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
02-08-1990,42,25,11.06904718,17.31904718,0.79774492,1.042842959,0,1.016,0.234072332,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
03-08-1990,43,25,10.9388231,17.1888231,0.736379926,0.981477965,0,0.974,0.234194657,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
04-08-1990,44,25,10.80859901,17.05859901,0.70312929,0.948227329,0,0.991,0.234171375,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
05-08-1990,45,25,10.67837493,16.92837493,0.487135325,0.732233364,0,1.029,0.234579729,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
06-08-1990,46,25,10.54314223,16.79314223,0.400629607,0.645727646,0,1.018,0.234564747,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
07-08-1990,47,25,10.41291814,16.66291814,0.35142948,0.596527519,0,0.986,0.2345567,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
08-08-1990,48,25,10.28269406,16.53269406,0.427662644,0.672760683,0,0.946,0.233413105,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
09-08-1990,49,25,10.15246997,16.40246997,0.411983483,0.657081522,0,0.855,0.23337543,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
10-08-1990,50,25,10.02224589,16.27224589,0.465779226,0.710877265,0,0.85,0.232644154,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
11-08-1990,51,25,9.892021804,16.1420218,0.440368171,0.68546621,0,0.851,0.232331311,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
12-08-1990,52,26,9.892021804,16.3920218,0.632032403,0.886934364,0,0.827,0.229308388,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
13-08-1990,1,26,9.646599491,16.14659949,0.832617537,1.087519498,0,0.832,0.226980639,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
14-08-1990,2,26,9.531401262,16.03140126,0.861002226,1.115904187,0,0.811,0.220861014,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
15-08-1990,3,26,9.416203034,15.91620303,0.886953941,1.141855902,0,0.786,0.221518808,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
16-08-1990,4,26,9.306013424,15.80601342,0.833428528,1.088330489,0,0.788,0.226509229,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
17-08-1990,5,26,9.195823814,15.69582381,0.671770967,0.926672928,0,0.752,0.222310623,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
18-08-1990,6,26,9.095651441,15.59565144,0.539849747,0.794751708,0,0.773,0.224352296,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
19-08-1990,7,26,9.000487687,15.50048769,0.17598507,0.430887031,0,0.717,0.232080655,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
20-08-1990,8,26,8.91534117,15.41534117,0.077314486,0.332216447,0,0.736,0.233861609,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
21-08-1990,9,26,8.830194654,15.33019465,0.110294791,0.365196752,0,0.742,0.23312744,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
22-08-1990,10,26,8.755065374,15.25506537,0.25600286,0.510904821,1,0.822,0.230170057,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
23-08-1990,11,26,8.689953332,15.18995333,0.304391996,0.559293957,1,0.79,0.232138129,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
24-08-1990,12,26,8.629849908,15.12984991,0.360891043,0.615793004,1,0.805,0.228142885,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
25-08-1990,13,26,8.579763722,15.07976372,0.158413596,0.413315557,1,0.862,0.233040959,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,1
26-08-1990,14,26,8.539694773,15.03969477,0.089749683,0.344651644,1,0.81,0.233980066,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
27-08-1990,15,26,8.504634442,15.00463444,0.101644219,0.35654618,1,0.816,0.234328611,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
28-08-1990,16,26,8.484599968,14.98459997,0.473889137,0.728791098,1,0.81,0.232689493,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
29-08-1990,17,26,8.469574112,14.96957411,0.239242377,0.494144338,1,0.835,0.231216666,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
30-08-1990,18,26,8.469574112,14.96957411,0.236809403,0.491711364,1,0.822,0.231949136,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
31-08-1990,19,26,8.479591349,14.97959135,0.26384244,0.518744401,1,0.831,0.230522516,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
01-09-1990,20,26,8.504634442,15.00463444,0.270330369,0.52523233,1,0.874,0.230704065,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
02-09-1990,21,26,8.534686154,15.03468615,0.379273508,0.634175469,1,0.833,0.227807051,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
03-09-1990,22,26,8.58477234,15.08477234,0.442801145,0.697703106,1,0.906,0.227107642,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
04-09-1990,23,26,8.644875764,15.14487576,0.390086723,0.644988684,1,0.889,0.228227253,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
05-09-1990,24,26,8.720005044,15.22000504,0.409280179,0.66418214,1,0.85,0.227522555,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
06-09-1990,25,26,8.80515156,15.30515156,0.36629765,0.621199611,1,0.859,0.228727762,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
07-09-1990,26,26,8.910332552,15.41033255,0.607162009,0.86206397,1,0.865,0.224865724,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
08-09-1990,27,26,9.02553078,15.52553078,0.654199493,0.909101454,1,0.853,0.224478331,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
09-09-1990,28,26,9.160763483,15.66076348,0.595537803,0.850439764,1,0.833,0.225593565,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
10-09-1990,29,26,9.311022043,15.81102204,0.547418998,0.802320959,1,0.843,0.230660953,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
11-09-1990,30,26,9.476306458,15.97630646,0.471996825,0.726898786,1,0.895,0.231616541,1.2096,2.4192,0.314496,0.3024,60.48,0,1,0,1,0,1,0
